eID,eName,jurisdictionID
200802480,ST. GEORGES TRUST,KNA
55063459,EVA LIMITED,MLT
85028125,E-Z MOVING,AW
85030240,"""MERCI""",AW
82013662,Marine Golden Eagle Trust,CYM
200107170,"H.E. HOTEL PROMOTION, LTD.",KNA
55044052,WEST ENERGY LIMITED,MLT
55033316,AOS OILFIELD SOLUTIONS LIMITED,MLT
55048956,NACS LIMITED,MLT
101734957,INFINITE UNIVERSE INVESTMENTS LTD.,BRB
30009303,THUNDERBOLT HOLDINGS LIMITED,BHS
85047940,ARUBA PINERO HOTELS N.V.,AW
82007444,Global Air Services Limited,BMU
55082607,CANOVA LIMITED,MLT
200508719,PANAMERICAN CHEMICAL LLC.,KNA
100326637,NAOS FOODS INC.,BRB
85031237,INTERNET CAFE SCM,AW
55069687,SYLABELLE LIMITED,MLT
85018784,ARUBA BAKERY SUPPLIES NV,AW
82016862,ZZZ-REBECCA LLC,CYM
100327648,EGRET LIMITED,BRB
85032338,COCO PLUM CAFE V.O.F.,AW
200506660,"WINDWARD 2004, LLC",KNA
85021653,L'ARGENT REAL ESTATE N.V.,AW
200515402,Monsoon Oriental LLC,KNA
85007124,CALLOWAY CORPORATION N.V.,AW
82000607,Comdial Holdings Limited,BMU
200107381,CAPITAL MANAGEMENT ENTERPRISES LTD.,KNA
55072552,SNF HOLDINGS LIMITED,MLT
82021658,The Axia Trust,IMN
200123212,THE REAL ESTATE GROUP INC.,KNA
82014958,SUN Securities Limited,JEY
85026546,ADEA TELECOM,AW
101516343,"WEST PARK EXPORT, INC.",BRB
55003840,TURI SHIPPING LTD,MLT
85025950,ROAD GUARDIANS,AW
65000902,ADVENTURE SAVAII LIMITED,WSM
100339673,REBVIA INCORPORATED,BRB
100315578,LONDEX (BARBADOS) LIMITED,BRB
55023884,SEA PEAK MARITIME LTD,MLT
100630847,EIGHT OCEAN DRIVE LTD,BRB
55032830,SCIENTIFIC GAMES MALTA LIMITED,MLT
55007197,AGIOS FANOURIOS SHIPPING CO LTD,MLT
55014116,SAK INVESTMENTS LIMITED,MLT
55022749,ADRIATIC SEALINK INVESTMENTS LIMITED,MLT
55041572,FAVORITA HOLDING LIMITED,MLT
55037121,Malta LIP Limited,MLT
101301128,CLOSCAN ENTERPRISES SRL,BRB
55020171,BASILIKA PROPERTIES LIMITED,MLT
82021272,ILS Property & Casualty Holding Company Ltd.,CYM
85009597,ALAMO A.V.V.,AW
55028721,GAMING CONSULTING LIMITED,MLT
200103043,THE FIDUCIARY TRUST COMPANY,KNA
200508968,"Grand Oaks Consulting, LLC",KNA
101732983,TOURAL INC.,BRB
101738955,AMT GROUP (BARBADOS) LTD.,BRB
200502144,"PRIVATE CAPITAL FUNDING, LLC (NEVIS)",KNA
100627349,MAXIMUM SECURITY PRODUCTS CORP.,BRB
55072593,BLYTH CAPITAL INVESTMENT HOLDING LIMITED,MLT
200135870,"Women of Vision, Inc.",KNA
55043353,STATUS GAMING LIMITED,MLT
200103851,IMPORTS INC,KNA
82020187,Cayman Islands Legacy Fund Ltd.,CYM
200803666,AV IRREVOCABLE TRUST,KNA
101737692,DIGITAL CURRENCY RESEARCH LTD,BRB
55071284,TA.ZI LTD,MLT
55045741,CLASS SHIPPING LTD,MLT
100322471,ANOINTED INDUSTRIES LTD.,BRB
200517753,"MAVA Capital Group, LLC",KNA
200506022,"SA 0324, LLC",KNA
55066874,VALLOEBY SHANNON STAR LTD,MLT
55058275,L'UNA LEASING LIMITED,MLT
55010990,DON JUAN LIMITED,MLT
85044431,UPWELL DEVELOPMENT VBA,AW
200141034,JOYFULL HOLDINGS INC.,KNA
85044663,GRINGER MADURO MAINTENANCE & CLEANING,AW
85001091,MARIA ANGELINA HIEROMS-FINGAL,AW
55062357,IMMOBIL MALTESE LIMITED,MLT
200134309,HANSDOWN LIMITED,KNA
85027236,SUN CARGO,AW
82001724,Circa Limited,BMU
200133362,"DIGITAL MEDIA GROUP, INC.",KNA
200101697,FINANCE INTERNATIONAL INC.,KNA
200131854,Juliet Global Inc.,KNA
200136593,VENUS INVESTMENT MANAGEMENT LIMITED,KNA
55002744,CARRAC LIMITED,MLT
85046548,L.D.J. DESIGN DEVELOPMENT & CONSTRUCTION VBA,AW
85019425,TEULA AVV,AW
200114791,INTERNATIONAL MULTI MEDIA LIMITED,KNA
85032756,FAST FURIOUS CARWASH,AW
85029086,ECSBILLING INTERNATIONAL A.V.V.,AW
200145313,PROACTIVE ENERGY LTD.,KNA
200517781,Holistic-Nature LLC,KNA
100301508,PAKISTANI HOUSE LIMITED,BRB
55007676,KLOWTES LTD,MLT
82007170,AdvantHedge Small Cap Master Fund LP,VGB
55008937,ALPRIS LIMITED,MLT
200137511,STRATTON INVESTMENT MANAGEMENT (FOURTEEN) LIMITED,KNA
200518120,Melrose Tech Services LLC,KNA
85002692,SAVANETA INSTALLATIE BUREAU,AW
82007113,Estate of Joseph George Simons,BMU
55080765,EXPLOITATIEMAATSCHAPPIJI F ROTTGER B.V.,MLT
200500680,"HIGH SEAS ENTERPRISES, LLC",KNA
200104665,POWERSCOURT LTD.,KNA
200112767,SOUTHERN DENTMED COMPANY LTD,KNA
85045016,LACERTA AVIATION A.V.V.,AW
85017611,BELLEMORE INTERNATIONAL AVV,AW
30015917,J.A.B. PROPERTIES LIMITED,BHS
101709600,F.A. LANGUAGE SERVICES INC.,BRB
200102518,GOLDEN DOLPHIN LTD.,KNA
200130587,Perfection Holdings Limited,KNA
100311288,HAL MANAGEMENT SERVICES INCORPORATED,BRB
55037024,GLOBAL LEATHER ENTERPRISE LTD,MLT
85039759,SWEET PAN MUSIC,AW
55077177,ACCUTOR LIMITED,MLT
100332626,JAMESIA INVESTMENTS INC.,BRB
200102632,JOEL SHIPPING CORP.,KNA
55031199,DELTA NARI NAVIGATION LTD,MLT
200134681,CONTEMPORARY DEVELOPMENT CORP.,KNA
200512360,Megayacht Marketing and Consulting LLC,KNA
200104224,"YORK LIFE, LIMITED",KNA
85016302,PHONE LINX AVV,AW
200508701,"JS INVESTMENTS, LLC",KNA
200139669,PT Shamrock Limited,KNA
55014406,FRANCIS J. VASSALLO & ASSOCIATES LIMITED,MLT
200512178,"DKG International, LLC",KNA
200127340,Westwing Inc.,KNA
55030546,TORRI GARDENS LTD,MLT
100327952,SEAPOL LTD.,BRB
200801924,NORRONI TRUST,KNA
85032604,ARUBA MOVIE EXPRESS,AW
55078669,CUSTOM WOODWORKS LTD,MLT
55019673,SFAT - 3 SHIPPING CO. LTD,MLT
100305382,ROGERS & JORDAN LIMITED,BRB
200801044,REMOTE MOUNTAIN INVESTMENTS,KNA
55074620,MALTA IDEA LTD.,MLT
55043072,NOVATECH MALTA COMPANY LIMITED,MLT
85047459,MILIAN DELI VBA,AW
55055986,INVESTMENT VALLEY LIMITED,MLT
55041611,ELEKWIRE COMMERCE LIMITED,MLT
200510508,Seaview Group LLC,KNA
30000547,DISTINCITIVE SHOPS LIMITED,BHS
101722732,SCICCALA CREDIT AND INVESTMENT CORPORATION,BRB
82023500,"NINGBO LEHUI IMPORT&EXPORT CO., LTD",SYC
55070861,EUROCARGO LOGISTICS COMPANY LIMITED,MLT
100339228,(BARBADOS) SPEECH AND HEARING CENTRE INC,BRB
100318515,AL GILKES COMMUNICATIONS INC.,BRB
85016762,SCRUPPLES UNISEX SALON V.O.F.,AW
85042634,TREASURE COVE N.V. - BLUE TURTLE,AW
100326529,PRIME VALLEY FOODS CO. LTD.,BRB
55013762,MINERAL RESOURCES RUSSIA 1 LIMITED,MLT
30019128,OVERLAND INVESTMENTS LIMITED,BHS
200517738,"Accurate Solutions, LLC",KNA
200124645,EURO-CAPITAL TRUST CORPORATION,KNA
85046332,GREEN ART ARUBA,AW
55006369,PARKLANE INVESTMENTS LTD.,MLT
55028982,FORTUNA M3 LIMITED,MLT
55028069,EVB (HOLDINGS) LIMITED,MLT
200513941,Longan - Dragon Eye Investments LLC,KNA
55019039,MARINE SALES AND SERVICES LTD,MLT
55052860,WELL MADE CO. LTD,MLT
85046583,TECH SPECS,AW
200127783,CHESTERFIELD INTERNATIONAL REINSURANCE LIMITED,KNA
101505913,CHEMFAB FSC INC.,BRB
200122825,MRP AVIATION INC.,KNA
100340688,ASSISTANCE SERVICES (BARBADOS) INC.,BRB
200139973,FORKROAD LIMITED,KNA
200124863,AVALON ISLAND REINSURANCE LTD,KNA
101300009,MOLTEN SYSTEMS SRL,BRB
100311104,CMP COMMUNI-CARE DISPATCH CENTRES INC.,BRB
55087793,PRIME METAL OPPORTUNITY SICAV P.L.C.,MLT
200500948,STAR CROSS LLC,KNA
82001263,MMK Reinsurance Ltd,BMU
100300202,WKW COMPANY LIMITED,BRB
85003583,GUME INVESTMENTS N.V.,AW
200114749,"BEAULIEU SUR MER TRUSTEES, LTD.",KNA
55062934,GOROM LTD.,MLT
85040420,SPEED CHROMING COMPANY,AW
200503196,"BUSINESS NETWORK ASSOCIATION, LLC",KNA
82002624,"Carribond Security,  Ltd.",BMU
55047954,BENOIT LIMITED,MLT
82006045,Trafalgar 2003 Limited,BMU
100314960,SIMMONS ELECTRICAL COMPANY LIMITED,BRB
200511197,Red Dog Capital LLC,KNA
85019339,NORTH ISLAND AVV,AW
200119306,KANG HE INTERNATIONAL HOLDING LTD.,KNA
30011212,TIP TOP PAINTERS AND DECORATORS LIMITED,BHS
55070619,OGSO EUROPE Ltd,MLT
55063969,SG LIMITED,MLT
200146732,APP MANAGEMENT LTD,KNA
82016410,Mandarin Offshore GP Ltd.,VGB
55041580,UNITED MOTOR COMPANY LIMITED,MLT
85046405,VINCK CONSULTANCY,AW
55081058,CEG ASSETS I LIMITED,MLT
55002938,SENIORS SHIPPING CO LTD,MLT
200125503,"DERJAVA XXI INTERNATIONAL TRADE HOUSE, LTD",KNA
85009970,SPAIN FUND A.V.V.,AW
200516823,BioLabsTrade LLC,KNA
55035149,MP LIMITED,MLT
200119193,SHAKURU INVESTMENTS LIMITED,KNA
55082862,XDS-MIDDLE EAST LIMITED,MLT
55074000,DNGF CO. LTD.,MLT
85043354,DRGON BEHEER VBA (I.L.),AW
55065194,INVICTUS PROPERTIES SOLUTIONS LIMITED,MLT
200117126,DEC COM INVESTMENTS LIMITED,KNA
200127462,"FX International, Inc.",KNA
101735543,C.E. CAPELLO INC.,BRB
85015766,COSAS RICAS Y SALUDABLES,AW
100332951,MTECH SOLUTIONS (BARBADOS) LTD.,BRB
55025093,ARMADA TRADING-1 CO. LTD.,MLT
200500880,TUDELA ENTERPRISES L.L.C,KNA
200800668,THE INHERIT TRUST,KNA
200125816,"HUNTINGTON VENTURES, INC.",KNA
100600916,AMERICAN LIFE INSURANCE COMPANY,BRB
55039965,SWEG MALTA LIMITED,MLT
101735203,OLEUM SYNERGY LIMITED,BRB
55021177,EXPLOSIONS LIMITED,MLT
200505861,LARCH HOLDINGS LLC,KNA
101704534,FILPAN S.A. INC.,BRB
85031190,ALTUSA GENERAL CONSTRUCTION N.V.,AW
85043075,EL PAISA RADIATOR SERVICES,AW
85007640,RENT-A-CAM,AW
85010389,BOHOLD N.V.,AW
30012516,KANWAL INVESTMENTS (BAHAMAS) LIMITED,BHS
100339692,NOVIS ORBIS HOLDINGS LIMITED,BRB
55021553,SHIPPING DESIGN SERVICES LTD.,MLT
30010212,STYLE FASHIONS LIMITED,BHS
200109129,"ORBITEX RESOURCES, INC.",KNA
55048312,CORAL ANTHEM COMPANY LIMITED,MLT
200137955,Meribel Holdings Limited,KNA
85012935,REDFIELD INVESTMENTS A.V.V.,AW
55043988,KALMA LTD,MLT
100317178,HAGGATT HALL HOLDINGS LIMITED,BRB
85048648,FEEDING AND DELIVERANCE MINISTRIES FOUNDATION,AW
55049790,LVG Eurobasket Sport Ltd,MLT
85032254,TYKO GENERAL CONSTRUCTION,AW
85047925,GLOBAL PROJECTS CORPORATION N.V.,AW
30000431,OSPHALT INTERNATIONAL LIMITED,BHS
55019428,R.O.K. INTERNATIONAL HOLDING LIMITED,MLT
200123249,SHEBA MARINE SERVICES LTD.,KNA
100307727,HUSKY OIL INTERNATIONAL FINANCE LTD.,BRB
200501024,"TEMP, LLC",KNA
85012376,CONFIDENT CREDIT MANAGEMENT INTERNATIONAL N.V.,AW
85036713,RUFINA MODA,AW
200510588,"ABC Enterprises International, LLC",KNA
55029220,GENERAL MARINE SERVICES & CONSULTANCY LIMITED,MLT
55078830,ELITE MARITIME CO LTD,MLT
100300201,BEER & BEVERAGE LIMITED,BRB
55076048,BnB Lodge Limited,MLT
200505461,"SA 16000015, LLC.",KNA
30001138,EDMUNDS LTD.,BHS
101300647,CPI ASIA JYL SRL,BRB
85048145,MACUARIMA LAUNDRY,AW
85014557,METRO ARUBA,AW
200141001,SN7NN Corp.,KNA
85020964,CARIBBEAN SUN EYES N.V.,AW
55078366,C. ATTARD CONSTRUCTION CO. LTD,MLT
55053951,PRINTCARE LIMITED,MLT
82000299,CONTENDER 1 LTD.,BMU
101730615,FQM PROJECTS FINANCE LTD.,BRB
55031096,LIBYAN OCEAN CARRIER LIMITED,MLT
55033817,ALEV Properties Ltd,MLT
200507615,"Minuteman, LLC",KNA
85045749,SPEED RIDERS BMX FOUNDATION,AW
200100321,REAL ESTATE DEVELOPMENT INTERNATIONAL LTD.,KNA
55028510,SENATE FREIGHT SERVICES LTD.,MLT
82004091,"Mahele, Limited",BMU
101717991,BOCCI INTERNATIONAL INC.,BRB
85026536,WESTWOOD ESTATES A.V.V. (I.L.),AW
100325444,DOUG'S ENTERPRISES INC.,BRB
200105574,FLAGSHIP ENTERPRISES LTD.,KNA
82005581,Pars LNG Limited,BMU
85002825,EVIENNE INVESTMENTS N.V.,AW
55044861,GARIP MARITIME LIMITED,MLT
101707799,WEEKENDERS INTERNATIONAL (BARBADOS) INC.,BRB
82018955,ZZZ-MedCap Partners Offshore Ltd.,CYM
200510917,"Horizon Equities, LLC",KNA
85038202,BORN 2 RIDE CYCLES,AW
82004038,Cathay International Limited,BMU
30019838,G.B.I. WINDOW CLEANING CO LTD,BHS
30016709,FRITZ STALLMACH PLANING LTD,BHS
85007989,B & R CARIBBEAN PRINTING & DEVELOPMENT CO. A.V.V.,AW
55060852,VSF LTD.,MLT
200127702,High Cliffs Ltd.,KNA
55057774,AKIRA YACHT LIMITED,MLT
85037033,THE PIZZA EMPIRE IV/ PIZZA BOB'S,AW
101300068,NEWCOURT SERVICES (BARBADOS) SRL,BRB
55042767,CHAIN FOODSTORE (TIGNE POINT) LTD,MLT
85022404,ALBATROSS CONSULTING ENGINEERS,AW
101509382,"FARMERS' RICE INTERNATIONAL, INC.",BRB
85033573,CALIFORNIA TRADING A.V.V.,AW
200121821,CHESTERFIELD INVEST LIMITED,KNA
200127387,"Boonsongserm International Co., Ltd.",KNA
200514591,Regnum Caelorum LLC,KNA
85034465,PASTELERILLA CLARA,AW
55052160,WATSON HOLDINGS LIMITED,MLT
82022789,Revelation Select Investments Offshore Ltd.,BMU
55023078,MEDIA OUTDOOR LIMITED,MLT
55053919,OMNIA QUALITY HOLDING LIMITED,MLT
100331151,JAG CAPITAL HOLDINGS LTD.,BRB
100326389,SKYVIEWS CARIBBEAN LIMITED,BRB
200105591,TB GENERAL AGENTS LTD.,KNA
85014972,TROPICAL CRECHE & PLAY GARDEN,AW
200125875,M & M BELL REINSURANCE LIMITED,KNA
55003484,COLDSTREAM MARITIME CO LTD,MLT
200116289,WEBMASTER INC.,KNA
85018171,DIADEMA CORPORATION AVV,AW
85015967,"FRESH FOOD, TRADING & GREEN ENERGY (ARUBA) N.V.",AW
30021715,SIKES LIMITED,BHS
200125199,"GOOF ENTERPRISES, INC.",KNA
55037137,JEAMIK LIFTS LTD,MLT
55041751,ELITE BUSINESS SYSTEMS LTD,MLT
200516034,"Emerald Rock, LLC",KNA
101301212,EBA INTERNATIONAL SRL,BRB
200515773,FIRST DANOB HOLDINGS LLC,KNA
101728543,BLANCHE LIMITED,BRB
55032003,WH Group Limited,MLT
200123711,HELVETIA TRUSTEES LTD.,KNA
55032095,SAN MARCO COMPANY LIMITED,MLT
30009065,DAGBROS LIMITED,BHS
85005447,KELLY ENTERPRISES,AW
200516155,"Edgewater Management, LLC",KNA
30009994,FRANK MINAYAS BANANA BOAT LIMITED,BHS
55038987,Transfield NBAG Malta LIMITED,MLT
82005431,Mulvaney Fund Sponsers Limited,BMU
55084218,R. & J. GINGELL LITTLEJOHN,MLT
85019341,BIO SERVICES,AW
55028711,SOCIETE ARABE DE COMMERCE INTERNATIONAL LIMITED,MLT
82001061,"E. T. Mulder, Ltd.",BMU
200133003,Alexis Management Limited,KNA
200120383,CAPNOR LIMITED,KNA
85007210,GLADYS ENTERPRISES,AW
55002515,HOME SERVICES GROUP CO LTD,MLT
85045941,GRP ARCHITECTS (GREEN PRODUCTS ARCHITECTURE),AW
55083418,Europa Agency Ltd.,MLT
55004045,TWO FORTY DEVELOPMENTS LIMITED,MLT
101510530,"TOWER AUTOMOTIVE EXPORT, INC.",BRB
85013865,PUBLICIDAD LATINO-AMERICANA A.V.V.,AW
85019751,GARCIMAR CARPENTER SHOP,AW
200110667,BGL-LIMITED,KNA
100326054,JOB TEXT ALERT LTD.,BRB
100118301,BRYDENS BUSINESS SOLUTIONS INC.,BRB
82011688,"Tuckerbrook Short Alpha Master Composite, Ltd. **INCOMPLETE**",CYM
55058329,ELABORA LIMITED,MLT
55037136,COFLEX LTD,MLT
55049609,WUGANG LTD,MLT
85002330,BOUTIQUE 2001,AW
200509673,KINGSBURY HOLDINGS LLC,KNA
100311208,"CARIBE AUTO SALES, LIMITED",BRB
200102452,JUNGLE FLORA INTERNATIONAL INC.,KNA
85046717,WHOLE CONSTRUCTION & SERVICES,AW
200146402,GLOBAL DYNAMIC MARKETING LTD,KNA
200121131,JONG WIN INTERNATIONAL CORP.,KNA
85019348,CHEMICAL AND RUBBER (U.K.) AVV,AW
200111542,LADANUM INVESTMENTS LTD.,KNA
85048728,GEPE INTERNATIONAL REAL ESTATE N.V.,AW
200118158,LORD'S ENTERPRISE LTD,KNA
200135793,WHITE MOON LICENSING LTD,KNA
30019304,DANSAR LIMITED,BHS
100336022,GROOVE ISLE PUBLISHING CO. INC.,BRB
200100104,FLORENTINE SHIPPING INCORPORATED,KNA
55079528,MALTASUN DEVELOPMENTS LIMITED,MLT
55019400,URBAN (DESIGN) STORIES LIMITED,MLT
55043773,MAGHREB EXPRESS SHIPPING LINES LIMITED,MLT
100317513,FACILITATORS UNLIMITED INC.,BRB
55066817,100BITES LIMITED,MLT
85021872,BERTEX DISTRIBUTOR,AW
65505328,FILET685 PRODUCTIONS CO LTD,WSM
85031619,FUNDACION IGLESIA PENTECOSTAL LA SANTIDAD,AW
82022001,BTG Shipowning V Limited,BMU
200803993,The Bridgford Interiors Staff Remuneration Trust (Number Two),KNA
101722981,OMEGA WORLD SECURITIES LTD.,BRB
55024946,MARKET COMMUNICATIONS LIMITED,MLT
85010651,MAYFIELD INVESTMENTS CORPORATION A.V.V.,AW
200124264,GOOD DYNAMIC (NEVIS) LIMITED,KNA
200112858,INVESTMENT CREATIVE RESEARCH LIMITED,KNA
55076852,BREVAL GROUP LTD,MLT
30007964,HIBISCUS BEAUTY SALONS LIMITED,BHS
30018888,HOLIDAY AND INVESTMENTS DEVELOPMENT LTD.,BHS
85004872,AGENCIA LA TRONCAL DEL CARIBE,AW
101509129,INTERMAT INTERNATIONAL INC.,BRB
85018994,NATURAL POOL REFRESHMENT CENTER,AW
82017995,ZZZ-MORELAND INVS. INC.,CYM
85021568,REFRESQUERIA ESPINAL,AW
55029086,DHAT AS-SAWARY LIMITED,MLT
85038928,"BE BEAUTIFUL, BEAUTY AND MORE HEALTH CENTER ARUBA",AW
55032636,COAL EXPRESS MARITIME LTD,MLT
85033474,GALICA,AW
82014549,Alea Insurance Holdings Limited,BMU
200114816,"TEKPARTS, S.A.",KNA
30019288,NASSAU U-DRIVE-IT SERVICE COMPANY LIMITED,BHS
200138816,"FOREXTECTOR, INC.",KNA
200106082,SHAW INVESTMENTS CORP.,KNA
200106565,ACE INTERNATIONAL HOLDING LTD.,KNA
55030025,A C F HOLDINGS LTD ( D 2191 ),MLT
200126596,Seven Beta Invest Limited,KNA
30021314,LANDOKO LIMITED,BHS
55019647,BLISS PROPERTIES LIMITED,MLT
200147370,SANCAL CONSULTING GROUP Ltd.,KNA
200144884,MMV & RVM Holding Services Ltd.,KNA
55038086,FRATELLI MAGRO LIMITED,MLT
200506245,FRIKKA DEVELOPMENTS LLC,KNA
101701091,GPA MIDLAND (BARBADOS) LIMITED,BRB
200122260,COLONIAL INVESTMENTS LTD,KNA
102124509,GEOSAM INSURANCE CAPTIVE ENTERPRISES LTD.,BRB
82007658,EASSDA Investment Management Limited,VGB
200141867,EMIRATES UNION MARINE SERVICES INC.,KNA
100324976,ROSELAND INVESTMENTS INC.,BRB
85045701,CHANTIES KANTINE,AW
55060694,PG ADVISORY LIMITED,MLT
82004343,International Alliance Environmental Protection Foundation,BMU
100330528,ICT INVESTMENTS COMPANY LTD.,BRB
85031110,NOAH'S ARK ARUBA N.V.,AW
200122343,GMT WINE HOLDING COMPANY,KNA
200132250,Excalibur Technologies Ltd,KNA
82011111,Jolimark Holdings Limited,CYM
55044597,EXECUTIVE AVIATION MALTA LIMITED,MLT
200505069,"EVEREST CONSULTING, LLC",KNA
85013254,SINRIO A.V.V.,AW
200124721,BRADFORD INTERNATIONAL LIMITED,KNA
100332975,BABY GEAR HIRE INC.,BRB
55041513,DATA MARINE LTD,MLT
82017721,Mezzanine Equity Fund Limited,CYM
55083112,POPOV SHIPMANAGEMENT LTD.,MLT
85044092,AM ACCOUNTING SERVICES,AW
55053122,CORNELIUS INVESTMENTS LTD,MLT
200125026,EMBODY LIMITED,KNA
82007351,WP (Bermuda) Private Equity IX Ltd.,BMU
100612774,WESTBOUND HOLDINGS LIMITED,BRB
82006400,Hawthorne Securities Ltd.,BMU
30018701,EURAMEX BANKING LIMITED,BHS
200119274,R.O.D. REINSURANCE LIMITED,KNA
101736342,"REV ASSIGNMENTS, LTD.",BRB
55036298,QAWRA INN LIMITED,MLT
55000270,M.I.B. LIMITED,MLT
200113067,JACK FOUNDATION LTD,KNA
200140508,SIMPATICO VENTURES INC.,KNA
200103517,S.E.M. CORPORATION,KNA
200510374,"GOLDBAR, LLC",KNA
55073180,OCEAN CLUB TIMESHARE LTD ( D 3139 ),MLT
100325418,CONSULTING THREE SIXTY LTD.,BRB
85016312,ARUBA LAW CONSULTANCY NV,AW
82005419,Union Capital Elements Fund SPC**INCOMPLETE**,CYM
85020801,ARIES HOLDING N.V.,AW
200132974,NEMO GROUP LIMITED,KNA
55044276,AC GAMING LIMITED,MLT
82009209,WOODCLIFF INSURANCE LTD.,BMU
55059551,DISTINCT SHIPPING SERVICES LTD,MLT
30001286,WILLIAM W. CARTWRIGHT & COMPANY LTD.,BHS
55070115,AA Professional Services Limited,MLT
200138637,Mielan Limited,KNA
85001979,CROWN LIFE INSURANCE COMPANY,AW
200107662,"SWZ TRANSPORTATION, LTD.",KNA
100329624,DRS ROOFING AND CONSTRUCTION INC.,BRB
55077007,Morf Media p.l.c.,MLT
85001162,N.V. ZUURSTOFFABRIEK ARUBA,AW
82023752,Fairfield 2014 Employee Benefit Trust,JEY
200515165,MG CONSULTING LLC,KNA
200133301,REAL SOLUTION LABS INC,KNA
85040908,VOF VADER PIET NEDERLAND,AW
200118445,H.T.I. INC.,KNA
200102898,ABBOTT TRUST CORP.,KNA
100640650,FOXTROT ENTERPRISES LTD.,BRB
100940467,BAP FINANCE REINSURANCE LIMITED,BRB
55066603,AMDD CONSULTANCY SERVICES LIMITED,MLT
55006584,CLARA FOODS LTD,MLT
55021533,WHITE SWAN LTD.,MLT
85018476,CRIOLLO WELDING,AW
200115677,CALVERY CORP.,KNA
55011218,UMBRA SHIPPING LIMITED,MLT
55071096,OAKWOOD CAPITAL LTD,MLT
200126694,"WESTRIDGE HOLDINGS, INC.",KNA
85046039,MAJIK FESTIVITE,AW
55082643,ALL-IMAAN OVERSEAS AGENTS & INDUSTRIAL INVESTMENTS LTD,MLT
55024354,SYMFONY (MALTA) LTD.,MLT
101714882,ELM INTERNATIONAL LTD.,BRB
30021700,ISLAND PARADISE FASHIONS LIMITED,BHS
200128819,Franklin Associates Inc.,KNA
85036278,PEARL LOTTERY,AW
55005696,CALCO LIMITED,MLT
82013061,"GSC Development, Ltd.",CYM
82020369,"Panel Point Global, Ltd.",SYC
85008799,PELICAN BEACH BUM,AW
200109741,SPEAR INC.,KNA
55064173,CEEK LIMITED,MLT
82016547,"HISPANIOLA INVESTMENT & DEVELOPMENT, LTD.",VGB
200505524,ABRAHAMSON HOLDINGS LLC,KNA
200101432,"SEVEN SEAS MARITIME, LTD.",KNA
85012580,MON CHERIE DELICATESSE,AW
55017280,OLIVAIR TRAVEL LIMITED,MLT
55040145,CHRISMAN OVERSEAS LIMITED,MLT
55064150,MAJER COMPANY LTD,MLT
200515528,Eagle Holdings International LLC,KNA
55039019,SP Quintana Malta Limited,MLT
30002989,ISLAND SEAFOODS LIMITED,BHS
200513613,NETWORK ADVENTURES LLC,KNA
55029093,MAIKAN SHIPPING COMPANY LIMITED,MLT
85045220,SALAMANDRA CAFE,AW
85010770,JOE TEX N.V.,AW
55056687,C.O.A. Trade Limited,MLT
55014110,J.J. & G. CATERING COMPANY LIMITED,MLT
200124827,CAPITAL TRUST MANAGEMENT INC.,KNA
200104691,HORIZON FINANCES SA,KNA
82000811,Archer Insurance Ltd.,BMU
55071908,POYRAZ LTD,MLT
55069256,VERTEX CAPITAL LIMITED,MLT
55008858,CALDEL LIMITED,MLT
85046118,PHILIPPE SERVICES & CONTRACTORS,AW
200133156,SIERTO INTERTRADE LTD,KNA
30018958,D. B. NOTTAGE & COMPANY LIMITED,BHS
85023364,D-GUY,AW
101735549,RUSH TECH INVESTMENTS INC.,BRB
55020015,CHURCH STREET DEVELOPMENTS LIMITED,MLT
100321376,TAMARIND HOLDINGS (BARBADOS) LTD.,BRB
85027214,FAMS POOL SERVICE,AW
55064531,V&L BUILDING CONTRACTORS LTD,MLT
200145535,Crowd Essence Global Holding Corporation,KNA
200114196,"GREGG ORR REINSURANCE CO., LTD.",KNA
55075496,GLOBAL REAL ESTATE FINANCING LIMITED,MLT
55082654,AQUARIUS EARTHMAKER LIMITED (CONVERTED TO C 31841),MLT
200117256,PUSSER'S (2001) LTD.,KNA
55026991,COLEIRO GENERAL SUPPLIES LTD,MLT
55023020,DANLUKE LIMITED,MLT
55070889,GENERAL AVIATION CO. LTD,MLT
85000600,SINGER SEWING MACHINE COMPANY,AW
55014251,LEISURE SUPPORT SERVICES LIMITED,MLT
100636995,GRANT THORNTON (BRITISH VIRGIN ISLANDS) LIMITED,BRB
55002080,VANDELUR LIMITED ( D 403 ),MLT
200511676,"David BG, LLC",KNA
85005178,INDUSTRIAL & PETROLEUM SERVICES,AW
101736020,TADMAR LIMITED,BRB
100302660,FLICK LABORATORIES BARBADOS LIMITED,BRB
55026314,SUNWAYS MALTA LIMITED,MLT
82002780,FRONTLINE LTD.,BMU
85009093,WAKASA A.V.V.,AW
55047492,ALTER DOMUS FUND SERVICES (MALTA) LIMITED,MLT
85003912,RALEIGH INVESTMENT CORP N.V.,AW
200508598,"Helmsman Group, LLC",KNA
85012065,TOY EXCAVATION,AW
85029971,CARR GROUP INC. A.V.V.,AW
85029677,TRAVELMUNDO N.V.,AW
55021224,PRESIDENT HOTELS LTD,MLT
30020313,JEWELCO INVESTMENTS LIMITED,BHS
82010754,CAPITAL FINANCE HOLDINGS LIMITED,CYM
200130100,RUSSIAN EXPRESS LIMITED,KNA
200143786,PATAGONIAN BULL CORP.,KNA
200106129,RIOR IMPORTS/EXPORTS S.A.,KNA
